seqnames,start,end,width,strand,gene_name,gene_id,EnrichNumber,MeanMethDiff,MeanBeta.WildType_1,MeanBeta.WildType_2,MeanBeta.WildType_3,MeanBeta.Mutation_1,MeanBeta.Mutation_2,MeanBeta.Mutation_3
6,44089189,44163262, 74074,-,shq1,ENSDARG00000058522,  1, 1.654906e+00,0.8571428571,0.9411764706,0.9487179487,0.9000000000,0.9629629630,0.9464285714
5,12741640,12804906, 63267,+,pole,ENSDARG00000058533,  7, 2.382114e+00,0.9020163020,0.9267463208,0.9477190876,0.9488363767,0.9458851470,0.9696199959
15,19836458,19878987, 42530,+,alcamb,ENSDARG00000058538,  6, 1.733537e+00,0.7951754386,0.8944383628,0.9285714286,0.8974593496,0.8863636364,0.9068181818
23, 9567334, 9770700,203367,-,lama5,ENSDARG00000058543, 62, 3.072347e+00,0.9280840227,0.9165343167,0.9113421704,0.9635875263,0.9486459621,0.9326329607
19,10525228,10528344,  3117,+,si:ch73-160i9.3,ENSDARG00000058547,  4, 3.261843e+00,0.8727355072,0.9423076923,0.9772727273,0.9583739046,0.9708333333,0.9609723461
16, 7651905, 7658707,  6803,+,popdc3,ENSDARG00000058551,  2,-3.082504e+00,0.1153846154,0.1196283391,0.0425531915,0.0000000000,0.1166666667,0.0400000000
8, 1063458, 1070636,  7179,+,sprb,ENSDARG00000058553,  4,-1.277506e-01,0.9174558864,0.9478940512,0.9864864865,0.9444952035,0.9263248750,0.9332867110
8, 1080100, 1110352, 30253,+,lzts3b,ENSDARG00000058558, 40, 6.367629e-01,0.6366992499,0.6364451874,0.6326210566,0.6381946057,0.6439838025,0.6432015538
22, 9898028, 9903788,  5761,-,znf991,ENSDARG00000058562,  3, 5.753946e+00,0.8626262626,0.8931623932,0.9770114943,0.9710144928,0.9743589744,0.9768098407
8, 1116328, 1133945, 17618,+,ubox5,ENSDARG00000058563,  4, 1.771889e+00,0.9208333333,0.9769230769,0.9516317016,0.9628193702,0.9848484848,0.9658564815
24,15275216,15278775,  3560,+,socs6a,ENSDARG00000058565, 10, 2.832776e+00,0.9442676768,0.9569595597,0.8987741048,0.9785351400,0.9718087758,0.9444963422
22, 9886903, 9892386,  5484,-,si:dkey-253d23.5,ENSDARG00000058566,  1, 1.193124e+01,0.9090909091,0.9024390244,0.7352941176,0.9487179487,0.9615384615,0.9600000000
8, 1146876, 1157380, 10505,+,avp,ENSDARG00000058567,  5,-2.108016e+00,0.8751564189,0.8871650137,0.9270448792,0.8238704879,0.8654812272,0.8957984813
8, 1168015, 1183948, 15934,+,ccl27a,ENSDARG00000058570, 15,-4.194831e+00,0.9685463066,0.9358307467,0.9417932558,0.9238094526,0.9161898680,0.8756287466
18, 7452809, 7458378,  5570,-,pdp2,ENSDARG00000058571, 21, 6.933991e-01,0.9272199218,0.9365514272,0.9545406451,0.9580736312,0.9332690701,0.9433528765
13, 5031197, 5067539, 36343,-,abcg2c,ENSDARG00000058574,  7,-3.160767e-01,0.8566439139,0.8601391437,0.9118984464,0.8434782609,0.8424855884,0.9092070952
19,10325360,10332831,  7472,-,ccdc106b,ENSDARG00000058578,  1,-4.531605e-01,0.9375000000,0.9225806452,0.9157088123,0.9565217391,0.9209039548,0.8916666667
14, 9007600, 9028955, 21356,+,si:ch211-274f20.2,ENSDARG00000058579,  2,-5.266211e+00,0.9704861111,0.9520037279,0.9814814815,0.9807692308,0.8628048780,0.8708381171
24, 5784264, 5788759,  4496,-,chst2b,ENSDARG00000058585,  8, 3.401535e-01,0.7000000000,0.6694659776,0.6807005495,0.6409494793,0.6758726671,0.7062673087
18, 7454597, 7478152, 23556,+,terb1,ENSDARG00000058587,  3,-4.405548e+00,0.9452380952,0.9743589744,0.9743589744,0.9644444444,0.9194397759,0.8878431373
16, 7214005, 7241508, 27504,-,nt5c3a,ENSDARG00000058597,  9,-8.821255e-02,0.1120161515,0.1198260336,0.1189814815,0.1098416965,0.1111111111,0.1137566163
23, 8795143, 8799880,  4738,+,sox18,ENSDARG00000058598, 10, 2.622515e+00,0.7258335372,0.7337458919,0.6481288197,0.7088548731,0.7504305466,0.7752243727
24,14711776,14725763, 13988,+,gdap1,ENSDARG00000058601, 18, 1.726582e-02,0.0041761155,0.0019998961,0.0055596754,0.0049079483,0.0032894803,0.0037173760
24,14623831,14714427, 90597,-,jph1a,ENSDARG00000058603, 25, 1.841815e-01,0.0883815058,0.1103297311,0.1181828094,0.1020237815,0.1027206830,0.1160400022
5,12562188,12589053, 26866,-,vsig10,ENSDARG00000058605,  8,-1.994419e+00,0.0692307692,0.0431421776,0.0964285714,0.0377492877,0.0295138889,0.0549242424
9, 9110159, 9122562, 12404,+,sik1,ENSDARG00000058606,  8, 1.096166e+00,0.1250000000,0.1252705628,0.1041666667,0.1248418448,0.1447368421,0.1309611152
5,12549551,12562569, 13019,-,wsb2,ENSDARG00000058608, 12,-5.537782e-01,0.3132658317,0.3227009421,0.3055569155,0.3124342469,0.3277080766,0.2861389363
2, 8586415, 8613675, 27261,-,si:ch211-71m22.1,ENSDARG00000058638,  5, 1.942952e+00,0.0086956522,0.0023809524,0.0177777778,0.0294117647,0.0054054054,0.0340508806
9, 7621622, 7657301, 35680,-,dnajb2,ENSDARG00000058644,  3, 6.359359e+00,0.6752136752,0.8705615428,0.8772893773,0.8952991453,0.9676767677,0.8774572650
9, 7546533, 7619622, 73090,+,ptprna,ENSDARG00000058646, 15,-1.177950e+00,0.5903034318,0.5797179236,0.7147706665,0.5509940852,0.6836960840,0.6033757992
23, 7503943, 7545960, 42018,+,hck,ENSDARG00000058647, 32, 1.965208e+00,0.8301874830,0.8577630146,0.8638137503,0.8625264751,0.8807817757,0.8628614099
19, 8582685, 8606429, 23745,-,trim46b,ENSDARG00000058649,  6, 5.532836e-01,0.9257415787,0.9578412187,0.9626984127,0.9408385554,0.9631343313,0.9590522713
9, 7515864, 7541326, 25463,-,desma,ENSDARG00000058656,  8, 1.781042e+01,0.8287942727,0.6069961424,0.7013085646,0.9231276499,0.9061766085,0.8940935810
8, 1873345, 1911840, 38496,-,si:dkey-178e17.3,ENSDARG00000058658, 33,-6.097322e+00,0.5923007419,0.5188006715,0.5142812401,0.4988983588,0.4860027077,0.4934778780
11,11840724,11849995,  9272,+,pimr94,ENSDARG00000058663,  4, 3.326720e+00,0.0290697674,0.0833333333,0.0526315789,0.0597014925,0.0409090909,0.1857142857
8,12989372,13031297, 41926,-,dennd2da,ENSDARG00000058666,  4,-5.312590e+00,0.9891304348,0.9199561404,0.8520408163,0.8493697479,0.8104354354,0.8886734694
19, 7893086, 7923910, 30825,+,nuggc.3,ENSDARG00000058672, 61, 1.381845e+00,0.9261191607,0.9370297189,0.9307202657,0.9450148210,0.9444619677,0.9441761636
17, 8896383, 8909682, 13300,-,nkl.1,ENSDARG00000058673,  8, 3.456378e+00,0.9619410627,0.8689755600,0.8939815970,0.9363651408,0.9322916667,0.9493801195
19, 7808028, 7816886,  8859,+,aqp10b,ENSDARG00000058678,  4,-8.999578e-02,0.8953804348,0.8958333333,0.9761904762,0.9070802661,0.9444444444,0.9750000000
11,16135302,16141536,  6235,+,pimr204,ENSDARG00000058683,  1,-3.409091e+00,0.9166666667,1.0000000000,0.8108108108,0.8181818182,1.0000000000,0.8571428571
17, 8498782, 8572367, 73586,-,fzd3b,ENSDARG00000058692, 58, 8.975053e-01,0.9391286408,0.8949826246,0.9207899127,0.9249412416,0.9300140968,0.9384506825
21,11565888,11659043, 93156,-,cast,ENSDARG00000058693,  4, 8.511437e+00,0.7609970674,0.9010376720,0.8666256158,0.9500000000,0.9932432432,0.9211304368
2, 6961296, 6996486, 35191,+,ddr2b,ENSDARG00000058695, 59,-7.426100e-01,0.8942524446,0.8999060439,0.8879836278,0.8941790188,0.8815771688,0.8946749691
11, 8563323, 8682447,119125,+,tbl1xr1a,ENSDARG00000058696, 27,-4.472306e+00,0.8863954148,0.9051593424,0.8399152635,0.8374821450,0.8350063460,0.8403755809
6, 8756177, 8867543,111367,-,tmeff2b,ENSDARG00000058699, 19, 6.720704e-01,0.7075677907,0.6877838956,0.6974193983,0.7065567057,0.7024029975,0.6838664762
2, 6924100, 6952754, 28655,+,nos1apb,ENSDARG00000058701,  8,-2.313198e+00,0.8669974508,0.8175671115,0.8676318016,0.8476971640,0.8430665449,0.8173499761
7, 8844285, 8883514, 39230,-,vax2,ENSDARG00000058702,  8, 9.624900e-01,0.9204900305,0.9188914333,0.9144343154,0.9324139214,0.9267018072,0.9420725108
8,12949155,12969237, 20083,+,cept1a,ENSDARG00000058716, 11, 7.650712e-01,0.9523685585,0.9212077352,0.9312452254,0.9513362321,0.9736293727,0.9178052282
2, 6321623, 6375829, 54207,-,si:dkey-119f1.1,ENSDARG00000058719,  8, 2.368863e+00,0.9102564103,0.9209575111,0.9489495798,0.9566780822,0.9685788341,0.9449741234
20, 2715949, 2727930, 11982,-,akirin2,ENSDARG00000058729,  5,-5.680255e-01,0.9635997067,0.9269230769,0.9525641026,0.9499422915,0.9215792499,0.9474404006
24,13251480,13274843, 23364,-,rdh10a,ENSDARG00000058730,  9, 5.110957e-01,0.0000000000,0.0040257649,0.0000000000,0.0082050851,0.0058479532,0.0070984916
8,12854105,12869434, 15330,-,slc2a6,ENSDARG00000058731,  5,-1.529721e+00,1.0000000000,0.8995475113,0.9272727273,0.9383976024,0.9247765006,0.8542160279
9, 7356749, 7367278, 10530,+,ihha,ENSDARG00000058733, 17, 7.267771e-01,0.3390904139,0.2925679283,0.3518697665,0.3361594638,0.3532047897,0.3273128696
21,42156949,42204792, 47844,-,gabra6b,ENSDARG00000058736,  9,-5.879883e-01,0.8507316557,0.8346715294,0.9114528219,0.8145873944,0.9013197752,0.8701092558
23, 6882410, 6922107, 39698,-,si:ch211-117c9.2,ENSDARG00000058738, 37, 9.120775e+00,0.8128556430,0.8392561477,0.7703725129,0.9035367468,0.8951935103,0.8843357684
21,11863972,11884517, 20546,+,ubap1,ENSDARG00000058746,  4, 5.978915e+00,0.8392400438,0.8893557423,0.8873744620,0.9405566656,0.9286530653,0.9296085859
15, 5228580, 5232423,  3844,-,or128-3,ENSDARG00000058762,  4, 1.509170e+00,0.8929353062,0.9298941799,1.0000000000,0.9108604239,0.9318893967,0.9474484400
6,54886493,55022544,136052,+,nav1b,ENSDARG00000058771, 63, 1.410905e+00,0.8086772194,0.8024505743,0.8045937749,0.8198853895,0.8232012242,0.8150087053
9, 6963039, 6993650, 30612,-,slc9a2,ENSDARG00000058780, 10, 4.414913e+00,0.8127546689,0.8852008246,0.8575785870,0.9161757119,0.9181891026,0.8874512770
17, 6826550, 6932061,105512,+,si:ch73-242m19.1,ENSDARG00000058782, 32, 8.854261e-01,0.9300970196,0.9089513843,0.9010802884,0.9303042666,0.9219072752,0.9227824739
23, 6075503, 6126003, 50501,+,mybpha,ENSDARG00000058799, 18, 5.930191e+00,0.8371548994,0.8318584216,0.8492283816,0.8946261108,0.9071132471,0.8897319831
20, 3346242, 3405033, 58792,-,rev3l,ENSDARG00000058801, 16, 2.183898e+00,0.9342956063,0.9325816045,0.9373677942,0.9652317006,0.9660162559,0.9442821467
1,  243076,  258138, 15063,+,grk1a,ENSDARG00000058803, 14, 1.323206e+00,0.8303020328,0.7891393062,0.7708847408,0.8070858533,0.8117939408,0.8217302613
19, 7406235, 7412647,  6413,+,naxe,ENSDARG00000058806,  7, 2.363215e+00,0.9610389610,0.8908539173,0.9076554022,0.9254800307,0.9317878028,0.9388607304
6, 7059999, 7084108, 24110,-,ihhb,ENSDARG00000058815,  8,-2.343968e+00,0.0757035211,0.0040322581,0.0064102564,0.0006476684,0.0013440860,0.0016233766
23, 6584467, 6632106, 47640,+,rbm38,ENSDARG00000058818, 21, 4.535513e+00,0.8546357986,0.8621945844,0.8303040613,0.8426736469,0.9193065080,0.9061099659
3,10310090,10314232,  4143,-,nog1,ENSDARG00000058819, 30, 6.933370e-02,0.0031656887,0.0033086409,0.0097708509,0.0066521950,0.0072682646,0.0037940298
24,16391302,16706981,315680,+,sema5a,ENSDARG00000058821,133, 2.668064e+00,0.8541049195,0.8601354359,0.8605980736,0.8828785983,0.8845283137,0.8746463617
2, 3106237, 3160919, 54683,-,wnt3a,ENSDARG00000058822, 13, 3.380833e+00,0.5761090162,0.5339931479,0.5487590128,0.5779455868,0.5847411683,0.6126645603
22, 5655756, 5665354,  9599,-,ccdc51,ENSDARG00000058828,  6, 1.212110e+00,0.9080549081,0.8989417989,0.8906593407,0.9296896086,0.9319923372,0.9070141570
19, 1001332, 1013213, 11882,+,zdhhc3b,ENSDARG00000058830,  6, 1.462875e+00,0.9517873257,0.9382996633,0.9787234043,0.9565550738,0.9682544648,0.9740785256
20, 3145497, 3162687, 17191,-,si:ch73-212j7.3,ENSDARG00000058835,  3, 8.205128e-01,1.0000000000,0.9230769231,0.8666666667,0.9722222222,0.8226120858,0.9696969697
3, 5991765, 6037766, 46002,-,mcoln1b,ENSDARG00000058848, 39,-2.074367e+00,0.9506052763,0.9394987543,0.9130481238,0.9220387572,0.9229977855,0.8988677529
17, 6985428, 7062477, 77050,-,sash1b,ENSDARG00000058853,  5,-8.564043e+00,0.8338666993,0.7939998332,0.9041529334,0.7430909091,0.7466281956,0.7507411310
18,13123723,13135268, 11546,-,zgc:112052,ENSDARG00000058857,  5, 3.443169e+00,0.9333333333,0.9200000000,0.8904411765,0.9384615385,0.9328947368,0.9500000000
8,12116097,12122228,  6132,+,endog,ENSDARG00000058865,  5,-5.722612e-01,0.0000000000,0.0122756126,0.0146666667,0.0000000000,0.0057142857,0.0075447154
10, 1847874, 1893095, 45222,+,apc,ENSDARG00000058868, 15, 3.725850e+00,0.9248003299,0.9250863025,0.8665412999,0.9490913431,0.9485386703,0.9651383799
15, 3672765, 3689119, 16355,+,CABZ01040556.1,ENSDARG00000058869, 11, 3.130255e+00,0.8777589481,0.9162836728,0.9245716232,0.9418884869,0.9484700760,0.8931487710
2, 3630307, 3680029, 49723,-,mmp16b,ENSDARG00000058876, 34,-7.586422e-01,0.9360655370,0.9376996012,0.9228656827,0.9232061753,0.9276252183,0.9256612022
15, 2631421, 2634891,  3471,-,cldnj,ENSDARG00000058880,  4, 4.910588e+00,0.9099637681,0.9473415723,0.7965023847,0.9586522109,0.9761904762,0.9074695122
16, 4495302, 4512795, 17494,+,ttc29,ENSDARG00000058885,  6,-3.182244e+00,0.9466666667,0.9500000000,0.9555555556,0.9393340381,0.8819336254,0.8959195112
6, 6445065, 6489876, 44812,-,cep170ab,ENSDARG00000058892,  9, 2.796706e-01,0.9447811448,0.9751791418,0.8976608187,0.9449535853,0.9406561824,0.9460003056
6, 7121980, 7133531, 11552,+,si:ch211-237c6.4,ENSDARG00000058903,  4, 4.186033e+00,0.9615384615,0.9166666667,0.8437500000,0.8980263158,0.9136513158,0.9791666667
6, 7238403, 7245216,  6814,+,si:ch211-181l5.2,ENSDARG00000058906,  3,-1.514051e+00,0.9824561404,0.9203431373,0.8461538462,0.9369369369,0.9209744504,0.8750000000
9,19132885,19163982, 31098,-,pou1f1,ENSDARG00000058924, 14, 1.497251e+01,0.7881562882,0.6866089260,0.6970173327,0.9043754602,0.8623945207,0.8334352625
6, 7287102, 7294221,  7120,-,si:busm1-52i16.2,ENSDARG00000058930,  4, 6.002477e+00,0.8240740741,0.8875000000,0.8500000000,0.9675925926,0.8830612245,0.8937500000
6, 7299194, 7308056,  8863,-,cldn10a,ENSDARG00000058937,  8,-5.650697e-01,0.9682291667,0.9366883117,0.9779411765,0.9598270547,0.9648809524,0.9251200480
18, 6556146, 6619842, 63697,+,b4galnt3b,ENSDARG00000058939, 20, 2.537144e+00,0.5027616885,0.4959460784,0.4708333333,0.5249455379,0.5198140045,0.5058941177
8,11542852,11552273,  9422,-,si:ch211-248e11.2,ENSDARG00000058940,  2, 1.179216e+00,0.0000000000,0.0555555556,0.0000000000,0.0487804878,0.0302040816,0.0398293030
16, 2847565, 2872522, 24958,-,cdcp1a,ENSDARG00000058943, 14, 2.907565e+00,0.8543286439,0.8882211336,0.9121686731,0.9396919739,0.9174082069,0.8986032735
16, 2814233, 2820170,  5938,-,acot22,ENSDARG00000058945,  2, 2.739949e+00,0.9204545455,0.9562915910,0.9375000000,0.9923076923,0.9693473193,0.9344863732
10, 2598830, 2667208, 68379,+,CU856539.2,ENSDARG00000058946, 16, 2.034451e-01,0.9337733542,0.9213786014,0.9169011122,0.9384239235,0.9280424418,0.9352816136
10, 2566793, 2575387,  8595,+,spina,ENSDARG00000058949,  5, 1.174864e+00,0.9692857143,0.9478079186,0.9326856158,0.9513447338,0.9758015729,0.9540872054
6, 7320587, 7390458, 69872,+,abcc4,ENSDARG00000058953,  7,-4.197917e+00,0.9497010343,0.9344838684,0.9520057179,0.9050196364,0.9238060356,0.8897832267
23, 4929442, 4977517, 48076,-,ngfa,ENSDARG00000058961, 32, 2.068426e+00,0.8530692540,0.8353772809,0.8629048127,0.8934110956,0.8625331298,0.8682653335
1,  511986,  518076,  6091,+,txnl4b,ENSDARG00000058962,  6, 9.193508e-01,0.9372301897,0.9219893852,0.9658119658,0.9605052133,0.9385675873,0.9476910042
16, 4723829, 4746492, 22664,+,themis2,ENSDARG00000058964, 14,-2.130096e+00,0.9505153891,0.9783599328,0.9689018465,0.9488945776,0.9557346621,0.9351294455
21, 5066557, 5079715, 13159,-,haus1,ENSDARG00000058968,  1, 9.760008e-01,0.9756097561,0.9767441860,1.0000000000,0.9811320755,1.0000000000,1.0000000000
24,17417150,18181535,764386,-,cntnap2a,ENSDARG00000058969, 89, 2.753147e-01,0.6488440717,0.6579185271,0.6711142471,0.6562126442,0.6673757547,0.6634997729
23, 1042624, 1058808, 16185,-,zgc:113423,ENSDARG00000058978, 16,-1.127751e+00,0.9155318659,0.9387113206,0.8709026968,0.8850077226,0.9045906893,0.8848339832
10,  124995,  137432, 12438,-,KCNJ6,ENSDARG00000058985, 13,-4.216551e+00,0.9119778485,0.9271278612,0.9345631744,0.8697728636,0.8870783541,0.8638437638
10,  156590,  159597,  3008,+,KCNJ15,ENSDARG00000058988, 12,-5.533175e-01,0.9542277845,0.9551292991,0.9446392562,0.9493605903,0.9465003743,0.9438857596
16, 1360250, 1399328, 39079,+,cers2b,ENSDARG00000058992, 14,-9.387988e-01,0.9362331424,0.9377911494,0.9506370969,0.9459825042,0.9430554125,0.9144425314
2, 2816645, 2900825, 84181,+,rock1,ENSDARG00000058993, 10,-1.468655e+00,0.8599587087,0.8684672554,0.8463450765,0.8527252252,0.8610115865,0.8372574269
15, 1734444, 1748963, 14520,-,stx1a,ENSDARG00000058994, 27, 1.834439e+00,0.8361914660,0.8819023836,0.8703440813,0.8930837064,0.8794943791,0.8783651420
2, 3401264, 3414068, 12805,+,jmjd4,ENSDARG00000058995,  5,-8.290322e-01,0.8661371237,0.8973684211,0.9754578755,0.9441287879,0.9458653846,0.8694252874
1,  592584,  608247, 15664,+,jam2a,ENSDARG00000058996,  4, 6.595193e+00,0.0131578947,0.1282051282,0.0222222222,0.0147058824,0.1187500000,0.2216223699
8, 8925870, 8934069,  8200,+,pim2,ENSDARG00000059001,  3, 2.780637e+00,0.9200000000,0.9448933782,0.9411764706,0.9750757046,0.9708683473,0.9458781362
4, 4971042, 5021113, 50072,-,strip2,ENSDARG00000059003,  3, 9.339726e-03,0.9777777778,0.8914154768,0.9123993559,0.9074074074,0.9833333333,0.8843516838
8, 8858902, 8922631, 63730,+,otud5a,ENSDARG00000059006, 59,-5.085264e-01,0.3645201623,0.3473388928,0.3530781561,0.3551077612,0.3405489605,0.3544337522
22, 3221489, 3232634, 11146,+,lim2.2,ENSDARG00000059015,  4, 9.139706e-01,0.9722222222,0.8901785714,0.8364583333,0.9066145111,0.9032296651,0.8679292929
5,  429994,  441090, 11097,+,thap1,ENSDARG00000059020, 12, 1.370000e+00,0.9191705918,0.9251056431,0.9500396825,0.9443973230,0.9300549252,0.9434016524
15, 1778773, 1824548, 45776,-,mmp28,ENSDARG00000059029, 13,-1.969419e-01,0.9541208791,0.9435786694,0.9132963812,0.9458139203,0.9275105471,0.9283858640
15, 1847135, 1887247, 40113,-,porb,ENSDARG00000059035, 15,-3.432123e+00,0.9112456494,0.9466687206,0.9556965876,0.9127314444,0.8957227813,0.8787079984
23, 1526708, 1559195, 32488,-,epm2a,ENSDARG00000059044, 12, 1.315089e-01,0.9055981142,0.9078902001,0.9186634444,0.9118910407,0.9615740741,0.8870840286
10,  211878,  223885, 12008,+,mpzl1l,ENSDARG00000059048,  1, 1.327910e+01,1.0000000000,0.8260869565,0.8000000000,1.0000000000,1.0000000000,0.9062500000
24,20708174,20810283,102110,-,vipr1b,ENSDARG00000059058,  4, 1.680976e+00,0.8912587413,0.8771858912,0.9014194139,0.9130136168,0.9265223378,0.8972628606
10,  284303,  304827, 20525,-,emsy,ENSDARG00000059059, 35, 3.417134e+00,0.8553090314,0.9104118853,0.8848648369,0.9049370128,0.9082327319,0.8979480980
1,55078797,55089987, 11191,+,lgalsla,ENSDARG00000059060, 12, 4.734917e+00,0.5586805556,0.5948205534,0.5347438062,0.6128030742,0.5950767186,0.6002065826
4, 4540223, 4594287, 54065,-,rassf3,ENSDARG00000059064, 12, 2.143673e+00,0.6444507290,0.6946655855,0.6839457406,0.7122334392,0.7103907707,0.6980717280
19, 5478327, 5590012,111686,+,jupb,ENSDARG00000059067, 34, 3.269733e-01,0.5690067877,0.5609870494,0.5804644196,0.5803123433,0.5836873239,0.5543596082
18, 5843583, 5852683,  9101,-,nip7,ENSDARG00000059075,  3,-2.331687e+00,0.6666666667,0.8620689655,0.9285714286,0.8055555556,0.7826086957,0.9172222222
12, 3714076, 3723957,  9882,-,vps25,ENSDARG00000059079,  6,-4.561043e+00,0.8898148148,0.8773818774,0.8883250638,0.8242960426,0.8012284914,0.8835998281
23, 2446978, 2450234,  3257,-,LO018513.1,ENSDARG00000059081,  3, 6.838141e+00,1.0000000000,0.9777777778,0.7835497835,0.9405636406,1.0000000000,0.9559139785
17,  954821,  981781, 26961,+,ppp2r5ca,ENSDARG00000059083, 10,-2.774812e+00,0.9330506282,0.9888888889,0.9507563025,0.9275757139,0.9405362319,0.8858131423
5,68899473,69043102,143630,-,ank1a,ENSDARG00000059093, 63, 2.565921e+00,0.8793807717,0.9009577058,0.8370254487,0.9173410629,0.9024414099,0.8772062155
7, 1810480, 1833922, 23443,+,si:ch73-126o18.1,ENSDARG00000059103, 29, 6.987595e-01,0.8772574031,0.8845058757,0.8749081727,0.8805238256,0.8862337366,0.8959090399
19, 5313987, 5320330,  6344,+,si:dkeyp-113d7.1,ENSDARG00000059109,  7, 8.936159e-01,0.5595238095,0.5321630172,0.5385354142,0.5311791383,0.5566502463,0.5713233280
13,  450002,  481130, 31129,-,heatr5b,ENSDARG00000059116, 25, 4.465212e-01,0.9152393687,0.9150889447,0.9236668947,0.9246793425,0.9247851240,0.9073168969
13,  432790,  440705,  7916,-,EFEMP1,ENSDARG00000059121,  3,-8.502955e-01,0.9380608974,0.9161255411,0.9341254951,0.9363166954,0.8875253384,0.9464354211
24,20370497,20419254, 48758,+,plcd1a,ENSDARG00000059123,  3, 1.451032e+00,0.9566237597,0.9230769231,0.9279279279,0.9629629630,0.9547162926,0.9439843570
2, 1594344, 1624641, 30298,-,prkacbb,ENSDARG00000059125,  8, 7.573030e-01,0.1111111111,0.1250000000,0.1323529412,0.1314302706,0.1322944185,0.1371664050
6, 3509036, 3516753,  7718,-,uqcrh,ENSDARG00000059128,  6, 3.425885e-01,0.0000000000,0.0000000000,0.0059523810,0.0037037037,0.0030583614,0.0091626794
8, 7463911, 7477917, 14007,-,gata1b,ENSDARG00000059130,  3, 4.088913e+00,0.8119658120,0.9023593466,0.9419191919,0.9463013699,0.9417682927,0.9298739272
17,24807221,24815220,  8000,+,spdya,ENSDARG00000059131,  5, 5.012984e-01,0.0000000000,0.0140845070,0.0190476190,0.0236078431,0.0133333333,0.0207638279
14,  247456,  253089,  5634,-,tmem107,ENSDARG00000059150, 10,-7.411967e+00,0.7743721579,0.8087461898,0.6984713203,0.6575071137,0.6737515193,0.7226430015
12, 2663081, 2670156,  7076,+,rbp3,ENSDARG00000059163, 11, 3.164450e-01,0.9599491418,0.9464489452,0.8924242424,0.9304458982,0.9486640117,0.9285616014
24,20006711,20018817, 12107,-,slc22a13b,ENSDARG00000059166,  1, 7.994670e+00,0.8888888889,0.9583333333,0.8333333333,0.8750000000,1.0000000000,1.0000000000
